name	address	section	ghidra_type	len	c_declaration	value	defined_in
s_FLR_scratch1__scratch1__97c2e4d4	0x97c2e4d4	__TEXT,__cstring	TerminatedCString	25	extern unsigned char *s_FLR_scratch1__scratch1__97c2e4d4 asm("s_FLR_scratch1__scratch1__97c2e4d4");	0x464c5220	data.s
s_MUL_97c2e4f0	0x97c2e4f0	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_MUL_97c2e4f0 asm("s_MUL_97c2e4f0");	0x4d554c20	data.s
s___scratch__scratch1__97c2e4f8	0x97c2e4f8	__TEXT,__cstring	TerminatedCString	22	extern unsigned char *s___scratch__scratch1__97c2e4f8 asm("s___scratch__scratch1__97c2e4f8");	0x2c207363	data.s
s_MUL_scratch_xy__97c2e510	0x97c2e510	__TEXT,__cstring	TerminatedCString	17	extern unsigned char *s_MUL_scratch_xy__97c2e510 asm("s_MUL_scratch_xy__97c2e510");	0x4d554c20	data.s
s___scratch_x__scratch_y__97c2e524	0x97c2e524	__TEXT,__cstring	TerminatedCString	25	extern unsigned char *s___scratch_x__scratch_y__97c2e524 asm("s___scratch_x__scratch_y__97c2e524");	0x2c207363	data.s
s_DP2_97c2e540	0x97c2e540	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_DP2_97c2e540 asm("s_DP2_97c2e540");	0x44503220	data.s
s_DP3_97c2e548	0x97c2e548	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_DP3_97c2e548 asm("s_DP3_97c2e548");	0x44503320	data.s
s_DP4_97c2e550	0x97c2e550	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_DP4_97c2e550 asm("s_DP4_97c2e550");	0x44503420	data.s
s_MAX_scratch__97c2e558	0x97c2e558	__TEXT,__cstring	TerminatedCString	14	extern unsigned char *s_MAX_scratch__97c2e558 asm("s_MAX_scratch__97c2e558");	0x4d415820	data.s
s_MIN_97c2e568	0x97c2e568	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_MIN_97c2e568 asm("s_MIN_97c2e568");	0x4d494e20	data.s
s___scratch__97c2e570	0x97c2e570	__TEXT,__cstring	TerminatedCString	12	extern unsigned char *s___scratch__97c2e570 asm("s___scratch__97c2e570");	0x2c207363	data.s
s_RSQ_scratch_x__97c2e57c	0x97c2e57c	__TEXT,__cstring	TerminatedCString	16	extern unsigned char *s_RSQ_scratch_x__97c2e57c asm("s_RSQ_scratch_x__97c2e57c");	0x52535120	data.s
s_RCP_97c2e58c	0x97c2e58c	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_RCP_97c2e58c asm("s_RCP_97c2e58c");	0x52435020	data.s
s___scratch_x__97c2e594	0x97c2e594	__TEXT,__cstring	TerminatedCString	14	extern unsigned char *s___scratch_x__97c2e594 asm("s___scratch_x__97c2e594");	0x2c207363	data.s
s_POW_97c2e5a4	0x97c2e5a4	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_POW_97c2e5a4 asm("s_POW_97c2e5a4");	0x504f5720	data.s
s___kE__97c2e5ac	0x97c2e5ac	__TEXT,__cstring	TerminatedCString	7	extern unsigned char *s___kE__97c2e5ac asm("s___kE__97c2e5ac");	0x2c206b45	data.s
s_LG2_scratch__97c2e5b4	0x97c2e5b4	__TEXT,__cstring	TerminatedCString	14	extern unsigned char *s_LG2_scratch__97c2e5b4 asm("s_LG2_scratch__97c2e5b4");	0x4c473220	data.s
s___scratch__k1_OVER_LOG2_E__97c2e5c4	0x97c2e5c4	__TEXT,__cstring	TerminatedCString	28	extern unsigned char *s___scratch__k1_OVER_LOG2_E__97c2e5c4 asm("s___scratch__k1_OVER_LOG2_E__97c2e5c4");	0x2c207363	data.s
s___scratch__97c2e5e0	0x97c2e5e0	__TEXT,__cstring	TerminatedCString	13	extern unsigned char *s___scratch__97c2e5e0 asm("s___scratch__97c2e5e0");	0x2c207363	data.s
s_RCP_scratch__97c2e5f0	0x97c2e5f0	__TEXT,__cstring	TerminatedCString	13	extern unsigned char *s_RCP_scratch__97c2e5f0 asm("s_RCP_scratch__97c2e5f0");	0x52435020	data.s
s_RCP_scratch__97c2e600	0x97c2e600	__TEXT,__cstring	TerminatedCString	14	extern unsigned char *s_RCP_scratch__97c2e600 asm("s_RCP_scratch__97c2e600");	0x52435020	data.s
s___scratch_x__97c2e610	0x97c2e610	__TEXT,__cstring	TerminatedCString	15	extern unsigned char *s___scratch_x__97c2e610 asm("s___scratch_x__97c2e610");	0x2c207363	data.s
s___scratch__97c2e620	0x97c2e620	__TEXT,__cstring	TerminatedCString	12	extern unsigned char *s___scratch__97c2e620 asm("s___scratch__97c2e620");	0x2c207363	data.s
s_MUL_scratch__97c2e62c	0x97c2e62c	__TEXT,__cstring	TerminatedCString	14	extern unsigned char *s_MUL_scratch__97c2e62c asm("s_MUL_scratch__97c2e62c");	0x4d554c20	data.s
s_scratch_97c2e63c	0x97c2e63c	__TEXT,__cstring	TerminatedCString	8	extern unsigned char *s_scratch_97c2e63c asm("s_scratch_97c2e63c");	0x73637261	data.s
s_MAD_97c2e644	0x97c2e644	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_MAD_97c2e644 asm("s_MAD_97c2e644");	0x4d414420	data.s
s_MAD_scratch__97c2e64c	0x97c2e64c	__TEXT,__cstring	TerminatedCString	14	extern unsigned char *s_MAD_scratch__97c2e64c asm("s_MAD_scratch__97c2e64c");	0x4d414420	data.s
s___scratch_97c2e65c	0x97c2e65c	__TEXT,__cstring	TerminatedCString	10	extern unsigned char *s___scratch_97c2e65c asm("s___scratch_97c2e65c");	0x2c207363	data.s
s_scratch__97c2e668	0x97c2e668	__TEXT,__cstring	TerminatedCString	10	extern unsigned char *s_scratch__97c2e668 asm("s_scratch__97c2e668");	0x73637261	data.s
s_ADD_scratch1_97c2e674	0x97c2e674	__TEXT,__cstring	TerminatedCString	13	extern unsigned char *s_ADD_scratch1_97c2e674 asm("s_ADD_scratch1_97c2e674");	0x41444420	data.s
s___scratch1__97c2e684	0x97c2e684	__TEXT,__cstring	TerminatedCString	13	extern unsigned char *s___scratch1__97c2e684 asm("s___scratch1__97c2e684");	0x2c207363	data.s
s___NV_fragment_program2_DP2_97c2e694	0x97c2e694	__TEXT,__cstring	TerminatedCString	28	extern unsigned char *s___NV_fragment_program2_DP2_97c2e694 asm("s___NV_fragment_program2_DP2_97c2e694");	0x23204e56	data.s
s_DP2_scratch_97c2e6b0	0x97c2e6b0	__TEXT,__cstring	TerminatedCString	12	extern unsigned char *s_DP2_scratch_97c2e6b0 asm("s_DP2_scratch_97c2e6b0");	0x44503220	data.s
s_DP3_scratch_97c2e6bc	0x97c2e6bc	__TEXT,__cstring	TerminatedCString	12	extern unsigned char *s_DP3_scratch_97c2e6bc asm("s_DP3_scratch_97c2e6bc");	0x44503320	data.s
s_DP4_scratch_97c2e6c8	0x97c2e6c8	__TEXT,__cstring	TerminatedCString	12	extern unsigned char *s_DP4_scratch_97c2e6c8 asm("s_DP4_scratch_97c2e6c8");	0x44503420	data.s
s_ADD_97c2e6d4	0x97c2e6d4	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_ADD_97c2e6d4 asm("s_ADD_97c2e6d4");	0x41444420	data.s
s_NRM_97c2e6dc	0x97c2e6dc	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_NRM_97c2e6dc asm("s_NRM_97c2e6dc");	0x4e524d20	data.s
s___kFLOAT__97c2e6e4	0x97c2e6e4	__TEXT,__cstring	TerminatedCString	11	extern unsigned char *s___kFLOAT__97c2e6e4 asm("s___kFLOAT__97c2e6e4");	0x2c206b46	data.s
s___kVEC2__97c2e6f0	0x97c2e6f0	__TEXT,__cstring	TerminatedCString	10	extern unsigned char *s___kVEC2__97c2e6f0 asm("s___kVEC2__97c2e6f0");	0x2c206b56	data.s
s_MUL_scratch_x__97c2e6fc	0x97c2e6fc	__TEXT,__cstring	TerminatedCString	16	extern unsigned char *s_MUL_scratch_x__97c2e6fc asm("s_MUL_scratch_x__97c2e6fc");	0x4d554c20	data.s
s_MUL_scratch_x__scratch_x__scratc_97c2e70c	0x97c2e70c	__TEXT,__cstring	TerminatedCString	38	extern unsigned char *s_MUL_scratch_x__scratch_x__scratc_97c2e70c asm("s_MUL_scratch_x__scratch_x__scratc_97c2e70c");	0x4d554c20	data.s
s_DP3_scratch_x__97c2e734	0x97c2e734	__TEXT,__cstring	TerminatedCString	16	extern unsigned char *s_DP3_scratch_x__97c2e734 asm("s_DP3_scratch_x__97c2e734");	0x44503320	data.s
s_DP4_scratch_x__97c2e744	0x97c2e744	__TEXT,__cstring	TerminatedCString	16	extern unsigned char *s_DP4_scratch_x__97c2e744 asm("s_DP4_scratch_x__97c2e744");	0x44503420	data.s
s_RSQ_scratch_x__scratch_x__97c2e754	0x97c2e754	__TEXT,__cstring	TerminatedCString	27	extern unsigned char *s_RSQ_scratch_x__scratch_x__97c2e754 asm("s_RSQ_scratch_x__scratch_x__97c2e754");	0x52535120	data.s
s_ADD_scratch__scratch__scratch__97c2e770	0x97c2e770	__TEXT,__cstring	TerminatedCString	32	extern unsigned char *s_ADD_scratch__scratch__scratch__97c2e770 asm("s_ADD_scratch__scratch__scratch__97c2e770");	0x41444420	data.s
s____scratch_97c2e790	0x97c2e790	__TEXT,__cstring	TerminatedCString	11	extern unsigned char *s____scratch_97c2e790 asm("s____scratch_97c2e790");	0x2c202d73	data.s
s_SWZ_scratch__97c2e79c	0x97c2e79c	__TEXT,__cstring	TerminatedCString	14	extern unsigned char *s_SWZ_scratch__97c2e79c asm("s_SWZ_scratch__97c2e79c");	0x53575a20	data.s
s___x__y__0__0__97c2e7ac	0x97c2e7ac	__TEXT,__cstring	TerminatedCString	15	extern unsigned char *s___x__y__0__0__97c2e7ac asm("s___x__y__0__0__97c2e7ac");	0x2c20782c	data.s
s_DP3_scratch_x__scratch__scratch__97c2e7bc	0x97c2e7bc	__TEXT,__cstring	TerminatedCString	34	extern unsigned char *s_DP3_scratch_x__scratch__scratch__97c2e7bc asm("s_DP3_scratch_x__scratch__scratch__97c2e7bc");	0x44503320	data.s
s_ADD_scratch__97c2e7e0	0x97c2e7e0	__TEXT,__cstring	TerminatedCString	14	extern unsigned char *s_ADD_scratch__97c2e7e0 asm("s_ADD_scratch__97c2e7e0");	0x41444420	data.s
s_SWZ_scratch__scratch__x__y__0__0_97c2e7f0	0x97c2e7f0	__TEXT,__cstring	TerminatedCString	35	extern unsigned char *s_SWZ_scratch__scratch__x__y__0__0_97c2e7f0 asm("s_SWZ_scratch__scratch__x__y__0__0_97c2e7f0");	0x53575a20	data.s
s_MUL_scratch_x__scratch_x__scratc_97c2e814	0x97c2e814	__TEXT,__cstring	TerminatedCString	38	extern unsigned char *s_MUL_scratch_x__scratch_x__scratc_97c2e814 asm("s_MUL_scratch_x__scratch_x__scratc_97c2e814");	0x4d554c20	data.s
s_DP4_scratch_x__scratch__scratch__97c2e83c	0x97c2e83c	__TEXT,__cstring	TerminatedCString	34	extern unsigned char *s_DP4_scratch_x__scratch__scratch__97c2e83c asm("s_DP4_scratch_x__scratch__scratch__97c2e83c");	0x44503420	data.s
s_SUB_scratch1__97c2e860	0x97c2e860	__TEXT,__cstring	TerminatedCString	15	extern unsigned char *s_SUB_scratch1__97c2e860 asm("s_SUB_scratch1__97c2e860");	0x53554220	data.s
s_SUB_scratch__97c2e870	0x97c2e870	__TEXT,__cstring	TerminatedCString	14	extern unsigned char *s_SUB_scratch__97c2e870 asm("s_SUB_scratch__97c2e870");	0x53554220	data.s
s_ABS_scratch1__scratch1__97c2e880	0x97c2e880	__TEXT,__cstring	TerminatedCString	25	extern unsigned char *s_ABS_scratch1__scratch1__97c2e880 asm("s_ABS_scratch1__scratch1__97c2e880");	0x41425320	data.s
s_ADD_scratch__scratch__scratch1__97c2e89c	0x97c2e89c	__TEXT,__cstring	TerminatedCString	33	extern unsigned char *s_ADD_scratch__scratch__scratch1__97c2e89c asm("s_ADD_scratch__scratch__scratch1__97c2e89c");	0x41444420	data.s
s_ABS_scratch__scratch__97c2e8c0	0x97c2e8c0	__TEXT,__cstring	TerminatedCString	23	extern unsigned char *s_ABS_scratch__scratch__97c2e8c0 asm("s_ABS_scratch__scratch__97c2e8c0");	0x41425320	data.s
s_DP4_scratch__scratch__97c2e8d8	0x97c2e8d8	__TEXT,__cstring	TerminatedCString	23	extern unsigned char *s_DP4_scratch__scratch__97c2e8d8 asm("s_DP4_scratch__scratch__97c2e8d8");	0x44503420	data.s
s_kVEC2_97c2e8f0	0x97c2e8f0	__TEXT,__cstring	TerminatedCString	6	extern unsigned char *s_kVEC2_97c2e8f0 asm("s_kVEC2_97c2e8f0");	0x6b564543	data.s
s_kVEC3_97c2e8f8	0x97c2e8f8	__TEXT,__cstring	TerminatedCString	6	extern unsigned char *s_kVEC3_97c2e8f8 asm("s_kVEC3_97c2e8f8");	0x6b564543	data.s
s_kVEC4_97c2e900	0x97c2e900	__TEXT,__cstring	TerminatedCString	6	extern unsigned char *s_kVEC4_97c2e900 asm("s_kVEC4_97c2e900");	0x6b564543	data.s
s_SNE_97c2e908	0x97c2e908	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_SNE_97c2e908 asm("s_SNE_97c2e908");	0x534e4520	data.s
s_____end_97c2e910	0x97c2e910	__TEXT,__cstring	TerminatedCString	9	extern unsigned char *s_____end_97c2e910 asm("s_____end_97c2e910");	0x3b0a2320	data.s
s_SGE_97c2e91c	0x97c2e91c	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_SGE_97c2e91c asm("s_SGE_97c2e91c");	0x53474520	data.s
s_SEQ_97c2e924	0x97c2e924	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_SEQ_97c2e924 asm("s_SEQ_97c2e924");	0x53455120	data.s
s_SSG_97c2e92c	0x97c2e92c	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_SSG_97c2e92c asm("s_SSG_97c2e92c");	0x53534720	data.s
s_SUB_97c2e934	0x97c2e934	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_SUB_97c2e934 asm("s_SUB_97c2e934");	0x53554220	data.s
s___scratch1__scratch__97c2e93c	0x97c2e93c	__TEXT,__cstring	TerminatedCString	22	extern unsigned char *s___scratch1__scratch__97c2e93c asm("s___scratch1__scratch__97c2e93c");	0x2c207363	data.s
s___kONE__97c2e954	0x97c2e954	__TEXT,__cstring	TerminatedCString	9	extern unsigned char *s___kONE__97c2e954 asm("s___kONE__97c2e954");	0x2c206b4f	data.s
s_ADD_scratch_x__97c2e960	0x97c2e960	__TEXT,__cstring	TerminatedCString	16	extern unsigned char *s_ADD_scratch_x__97c2e960 asm("s_ADD_scratch_x__97c2e960");	0x41444420	data.s
s___scratch_x__kHALF__97c2e970	0x97c2e970	__TEXT,__cstring	TerminatedCString	21	extern unsigned char *s___scratch_x__kHALF__97c2e970 asm("s___scratch_x__kHALF__97c2e970");	0x2c207363	data.s
s_SUB_scratch_x__97c2e988	0x97c2e988	__TEXT,__cstring	TerminatedCString	16	extern unsigned char *s_SUB_scratch_x__97c2e988 asm("s_SUB_scratch_x__97c2e988");	0x53554220	data.s
s_ABS_97c2e998	0x97c2e998	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_ABS_97c2e998 asm("s_ABS_97c2e998");	0x41425320	data.s
s___scratch_x__97c2e9a0	0x97c2e9a0	__TEXT,__cstring	TerminatedCString	14	extern unsigned char *s___scratch_x__97c2e9a0 asm("s___scratch_x__97c2e9a0");	0x2c207363	data.s
s___kONE__97c2e9b0	0x97c2e9b0	__TEXT,__cstring	TerminatedCString	9	extern unsigned char *s___kONE__97c2e9b0 asm("s___kONE__97c2e9b0");	0x2c206b4f	data.s
s___57_295779513082__97c2e9bc	0x97c2e9bc	__TEXT,__cstring	TerminatedCString	20	extern unsigned char *s___57_295779513082__97c2e9bc asm("s___57_295779513082__97c2e9bc");	0x2c203537	data.s
s___0_0174532925199__97c2e9d0	0x97c2e9d0	__TEXT,__cstring	TerminatedCString	20	extern unsigned char *s___0_0174532925199__97c2e9d0 asm("s___0_0174532925199__97c2e9d0");	0x2c20302e	data.s
s_LRP_97c2e9e4	0x97c2e9e4	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_LRP_97c2e9e4 asm("s_LRP_97c2e9e4");	0x4c525020	data.s
s_MUL_scratch__scratch__97c2e9ec	0x97c2e9ec	__TEXT,__cstring	TerminatedCString	23	extern unsigned char *s_MUL_scratch__scratch__97c2e9ec asm("s_MUL_scratch__scratch__97c2e9ec");	0x4d554c20	data.s
s_FLR_scratch__scratch__97c2ea04	0x97c2ea04	__TEXT,__cstring	TerminatedCString	23	extern unsigned char *s_FLR_scratch__scratch__97c2ea04 asm("s_FLR_scratch__scratch__97c2ea04");	0x464c5220	data.s
s_DP3_scratch_x__scratch__97c2ea1c	0x97c2ea1c	__TEXT,__cstring	TerminatedCString	25	extern unsigned char *s_DP3_scratch_x__scratch__97c2ea1c asm("s_DP3_scratch_x__scratch__97c2ea1c");	0x44503320	data.s
s_SLT_scratch__scratch_x__kZERO__97c2ea38	0x97c2ea38	__TEXT,__cstring	TerminatedCString	32	extern unsigned char *s_SLT_scratch__scratch_x__kZERO__97c2ea38 asm("s_SLT_scratch__scratch_x__kZERO__97c2ea38");	0x534c5420	data.s
s_MAD_scratch__scratch__kTWO___kON_97c2ea58	0x97c2ea58	__TEXT,__cstring	TerminatedCString	36	extern unsigned char *s_MAD_scratch__scratch__kTWO___kON_97c2ea58 asm("s_MAD_scratch__scratch__kTWO___kON_97c2ea58");	0x4d414420	data.s
s_RCP_scratch1_x__scratch_x__97c2ea7c	0x97c2ea7c	__TEXT,__cstring	TerminatedCString	28	extern unsigned char *s_RCP_scratch1_x__scratch_x__97c2ea7c asm("s_RCP_scratch1_x__scratch_x__97c2ea7c");	0x52435020	data.s
s_RCP_scratch1__97c2ea98	0x97c2ea98	__TEXT,__cstring	TerminatedCString	14	extern unsigned char *s_RCP_scratch1__97c2ea98 asm("s_RCP_scratch1__97c2ea98");	0x52435020	data.s
s___scratch__97c2eaa8	0x97c2eaa8	__TEXT,__cstring	TerminatedCString	11	extern unsigned char *s___scratch__97c2eaa8 asm("s___scratch__97c2eaa8");	0x2c207363	data.s
s_MUL_scratch__scratch__scratch1__97c2eab4	0x97c2eab4	__TEXT,__cstring	TerminatedCString	33	extern unsigned char *s_MUL_scratch__scratch__scratch1__97c2eab4 asm("s_MUL_scratch__scratch__scratch1__97c2eab4");	0x4d554c20	data.s
s_MAX_scratch__scratch__kZERO__97c2ead8	0x97c2ead8	__TEXT,__cstring	TerminatedCString	30	extern unsigned char *s_MAX_scratch__scratch__kZERO__97c2ead8 asm("s_MAX_scratch__scratch__kZERO__97c2ead8");	0x4d415820	data.s
s_MIN_scratch__scratch__kONE__97c2eaf8	0x97c2eaf8	__TEXT,__cstring	TerminatedCString	29	extern unsigned char *s_MIN_scratch__scratch__kONE__97c2eaf8 asm("s_MIN_scratch__scratch__kONE__97c2eaf8");	0x4d494e20	data.s
s_ADD_scratch1__scratch__scratch__97c2eb18	0x97c2eb18	__TEXT,__cstring	TerminatedCString	33	extern unsigned char *s_ADD_scratch1__scratch__scratch__97c2eb18 asm("s_ADD_scratch1__scratch__scratch__97c2eb18");	0x41444420	data.s
s_SUB_scratch1__kTHREE__scratch1__97c2eb3c	0x97c2eb3c	__TEXT,__cstring	TerminatedCString	33	extern unsigned char *s_SUB_scratch1__kTHREE__scratch1__97c2eb3c asm("s_SUB_scratch1__kTHREE__scratch1__97c2eb3c");	0x53554220	data.s
s_MUL_scratch__scratch__scratch__97c2eb60	0x97c2eb60	__TEXT,__cstring	TerminatedCString	32	extern unsigned char *s_MUL_scratch__scratch__scratch__97c2eb60 asm("s_MUL_scratch__scratch__scratch__97c2eb60");	0x4d554c20	data.s
s_SIN_97c2eb80	0x97c2eb80	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_SIN_97c2eb80 asm("s_SIN_97c2eb80");	0x53494e20	data.s
s___end_97c2eb88	0x97c2eb88	__TEXT,__cstring	TerminatedCString	7	extern unsigned char *s___end_97c2eb88 asm("s___end_97c2eb88");	0x2320656e	data.s
s___sine__SIN__using_NV_vertex_pro_97c2eb90	0x97c2eb90	__TEXT,__cstring	TerminatedCString	46	extern unsigned char *s___sine__SIN__using_NV_vertex_pro_97c2eb90 asm("s___sine__SIN__using_NV_vertex_pro_97c2eb90");	0x23207369	data.s
s___k2PI_RCP__kHALF__97c2ebc0	0x97c2ebc0	__TEXT,__cstring	TerminatedCString	20	extern unsigned char *s___k2PI_RCP__kHALF__97c2ebc0 asm("s___k2PI_RCP__kHALF__97c2ebc0");	0x2c206b32	data.s
s_FRC_scratch__scratch__97c2ebd4	0x97c2ebd4	__TEXT,__cstring	TerminatedCString	23	extern unsigned char *s_FRC_scratch__scratch__97c2ebd4 asm("s_FRC_scratch__scratch__97c2ebd4");	0x46524320	data.s
s_MAD_scratch__scratch__k2PI___kPI_97c2ebec	0x97c2ebec	__TEXT,__cstring	TerminatedCString	35	extern unsigned char *s_MAD_scratch__scratch__k2PI___kPI_97c2ebec asm("s_MAD_scratch__scratch__k2PI___kPI_97c2ebec");	0x4d414420	data.s
s_SLT_scratch1__scratch__kZERO__97c2ec10	0x97c2ec10	__TEXT,__cstring	TerminatedCString	31	extern unsigned char *s_SLT_scratch1__scratch__kZERO__97c2ec10 asm("s_SLT_scratch1__scratch__kZERO__97c2ec10");	0x534c5420	data.s
s_SUB_scratch__scratch__kHALFPI__97c2ec30	0x97c2ec30	__TEXT,__cstring	TerminatedCString	32	extern unsigned char *s_SUB_scratch__scratch__kHALFPI__97c2ec30 asm("s_SUB_scratch__scratch__kHALFPI__97c2ec30");	0x53554220	data.s
s_MUL_scratch__scratch__kHALFPI_RC_97c2ec50	0x97c2ec50	__TEXT,__cstring	TerminatedCString	36	extern unsigned char *s_MUL_scratch__scratch__kHALFPI_RC_97c2ec50 asm("s_MUL_scratch__scratch__kHALFPI_RC_97c2ec50");	0x4d554c20	data.s
s_SUB_scratch2__kTHREE__scratch__97c2ec74	0x97c2ec74	__TEXT,__cstring	TerminatedCString	32	extern unsigned char *s_SUB_scratch2__kTHREE__scratch__97c2ec74 asm("s_SUB_scratch2__kTHREE__scratch__97c2ec74");	0x53554220	data.s
s_MUL_scratch2__scratch2__scratch__97c2ec94	0x97c2ec94	__TEXT,__cstring	TerminatedCString	34	extern unsigned char *s_MUL_scratch2__scratch2__scratch__97c2ec94 asm("s_MUL_scratch2__scratch2__scratch__97c2ec94");	0x4d554c20	data.s
s_MAD_scratch2__scratch2___kHALF__k_97c2ecb8	0x97c2ecb8	__TEXT,__cstring	TerminatedCString	39	extern unsigned char *s_MAD_scratch2__scratch2___kHALF__k_97c2ecb8 asm("s_MAD_scratch2__scratch2___kHALF__k_97c2ecb8");	0x4d414420	data.s
s_MAD_scratch1__scratch1___kTWO__k_97c2ece0	0x97c2ece0	__TEXT,__cstring	TerminatedCString	38	extern unsigned char *s_MAD_scratch1__scratch1___kTWO__k_97c2ece0 asm("s_MAD_scratch1__scratch1___kTWO__k_97c2ece0");	0x4d414420	data.s
s___scratch2__scratch1__97c2ed08	0x97c2ed08	__TEXT,__cstring	TerminatedCString	23	extern unsigned char *s___scratch2__scratch1__97c2ed08 asm("s___scratch2__scratch1__97c2ed08");	0x2c207363	data.s
s___cosine__COS__97c2ed20	0x97c2ed20	__TEXT,__cstring	TerminatedCString	16	extern unsigned char *s___cosine__COS__97c2ed20 asm("s___cosine__COS__97c2ed20");	0x2320636f	data.s
s_COS_97c2ed30	0x97c2ed30	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_COS_97c2ed30 asm("s_COS_97c2ed30");	0x434f5320	data.s
s___cosine__COS__using_NV_vertex_p_97c2ed38	0x97c2ed38	__TEXT,__cstring	TerminatedCString	48	extern unsigned char *s___cosine__COS__using_NV_vertex_p_97c2ed38 asm("s___cosine__COS__using_NV_vertex_p_97c2ed38");	0x2320636f	data.s
s_SUB_scratch1__kTHREE__scratch__97c2ed68	0x97c2ed68	__TEXT,__cstring	TerminatedCString	32	extern unsigned char *s_SUB_scratch1__kTHREE__scratch__97c2ed68 asm("s_SUB_scratch1__kTHREE__scratch__97c2ed68");	0x53554220	data.s
s_MUL_scratch1__scratch1__scratch__97c2ed88	0x97c2ed88	__TEXT,__cstring	TerminatedCString	34	extern unsigned char *s_MUL_scratch1__scratch1__scratch__97c2ed88 asm("s_MUL_scratch1__scratch1__scratch__97c2ed88");	0x4d554c20	data.s
s___scratch1___kHALF__kONE__97c2edac	0x97c2edac	__TEXT,__cstring	TerminatedCString	27	extern unsigned char *s___scratch1___kHALF__kONE__97c2edac asm("s___scratch1___kHALF__kONE__97c2edac");	0x2c207363	data.s
s___kPI_RCP__kHALF__97c2edc8	0x97c2edc8	__TEXT,__cstring	TerminatedCString	19	extern unsigned char *s___kPI_RCP__kHALF__97c2edc8 asm("s___kPI_RCP__kHALF__97c2edc8");	0x2c206b50	data.s
s_MAD_scratch__scratch__kPI___kHAL_97c2eddc	0x97c2eddc	__TEXT,__cstring	TerminatedCString	38	extern unsigned char *s_MAD_scratch__scratch__kPI___kHAL_97c2eddc asm("s_MAD_scratch__scratch__kPI___kHAL_97c2eddc");	0x4d414420	data.s
s_MUL_scratch1__scratch__scratch__97c2ee04	0x97c2ee04	__TEXT,__cstring	TerminatedCString	33	extern unsigned char *s_MUL_scratch1__scratch__scratch__97c2ee04 asm("s_MUL_scratch1__scratch__scratch__97c2ee04");	0x4d554c20	data.s
s_MUL_scratch2__scratch1__scratch__97c2ee28	0x97c2ee28	__TEXT,__cstring	TerminatedCString	34	extern unsigned char *s_MUL_scratch2__scratch1__scratch__97c2ee28 asm("s_MUL_scratch2__scratch1__scratch__97c2ee28");	0x4d554c20	data.s
s_MUL_scratch3__scratch1__scratch1_97c2ee4c	0x97c2ee4c	__TEXT,__cstring	TerminatedCString	35	extern unsigned char *s_MUL_scratch3__scratch1__scratch1_97c2ee4c asm("s_MUL_scratch3__scratch1__scratch1_97c2ee4c");	0x4d554c20	data.s
s_MAD_scratch__kTAN_K1__scratch2__s_97c2ee70	0x97c2ee70	__TEXT,__cstring	TerminatedCString	42	extern unsigned char *s_MAD_scratch__kTAN_K1__scratch2__s_97c2ee70 asm("s_MAD_scratch__kTAN_K1__scratch2__s_97c2ee70");	0x4d414420	data.s
s_MAD_scratch2__kTAN_K2__scratch1__97c2ee9c	0x97c2ee9c	__TEXT,__cstring	TerminatedCString	40	extern unsigned char *s_MAD_scratch2__kTAN_K2__scratch1__97c2ee9c asm("s_MAD_scratch2__kTAN_K2__scratch1__97c2ee9c");	0x4d414420	data.s
s_MAD_scratch1__kTAN_K3__scratch3__97c2eec4	0x97c2eec4	__TEXT,__cstring	TerminatedCString	44	extern unsigned char *s_MAD_scratch1__kTAN_K3__scratch3__97c2eec4 asm("s_MAD_scratch1__kTAN_K3__scratch3__97c2eec4");	0x4d414420	data.s
s_RCP_scratch1_x__scratch1_x__97c2eef0	0x97c2eef0	__TEXT,__cstring	TerminatedCString	29	extern unsigned char *s_RCP_scratch1_x__scratch1_x__97c2eef0 asm("s_RCP_scratch1_x__scratch1_x__97c2eef0");	0x52435020	data.s
s___scratch1__97c2ef10	0x97c2ef10	__TEXT,__cstring	TerminatedCString	12	extern unsigned char *s___scratch1__97c2ef10 asm("s___scratch1__97c2ef10");	0x2c207363	data.s
s_MUL_scratch1__97c2ef1c	0x97c2ef1c	__TEXT,__cstring	TerminatedCString	15	extern unsigned char *s_MUL_scratch1__97c2ef1c asm("s_MUL_scratch1__97c2ef1c");	0x4d554c20	data.s
