name	address	section	ghidra_type	len	c_declaration	value	defined_in
DAT_001fbd2c	0x1fbd2c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbd2c asm("DAT_001fbd2c");		data.s
DAT_001fbd30	0x1fbd30	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbd30 asm("DAT_001fbd30");		data.s
DAT_001fbd34	0x1fbd34	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbd34 asm("DAT_001fbd34");		data.s
DAT_001fbd38	0x1fbd38	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbd38 asm("DAT_001fbd38");		data.s
DAT_001fbd40	0x1fbd40	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbd40 asm("DAT_001fbd40");		data.s
DAT_001fbd44	0x1fbd44	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbd44 asm("DAT_001fbd44");		data.s
DAT_001fbd48	0x1fbd48	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbd48 asm("DAT_001fbd48");		data.s
DAT_001fbd4c	0x1fbd4c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbd4c asm("DAT_001fbd4c");		data.s
DAT_001fbd54	0x1fbd54	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbd54 asm("DAT_001fbd54");		data.s
DAT_001fbd58	0x1fbd58	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbd58 asm("DAT_001fbd58");		data.s
DAT_001fbd5c	0x1fbd5c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbd5c asm("DAT_001fbd5c");		data.s
DAT_001fbd60	0x1fbd60	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbd60 asm("DAT_001fbd60");		data.s
DAT_001fbd68	0x1fbd68	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbd68 asm("DAT_001fbd68");		data.s
DAT_001fbd6c	0x1fbd6c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbd6c asm("DAT_001fbd6c");		data.s
DAT_001fbd70	0x1fbd70	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbd70 asm("DAT_001fbd70");		data.s
DAT_001fbd74	0x1fbd74	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbd74 asm("DAT_001fbd74");		data.s
DAT_001fbd7c	0x1fbd7c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbd7c asm("DAT_001fbd7c");		data.s
DAT_001fbd80	0x1fbd80	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbd80 asm("DAT_001fbd80");		data.s
DAT_001fbd84	0x1fbd84	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbd84 asm("DAT_001fbd84");		data.s
DAT_001fbd88	0x1fbd88	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbd88 asm("DAT_001fbd88");		data.s
DAT_001fbd90	0x1fbd90	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbd90 asm("DAT_001fbd90");		data.s
DAT_001fbd94	0x1fbd94	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbd94 asm("DAT_001fbd94");		data.s
DAT_001fbd98	0x1fbd98	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbd98 asm("DAT_001fbd98");		data.s
DAT_001fbd9c	0x1fbd9c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbd9c asm("DAT_001fbd9c");		data.s
DAT_001fbda4	0x1fbda4	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbda4 asm("DAT_001fbda4");		data.s
DAT_001fbda8	0x1fbda8	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbda8 asm("DAT_001fbda8");		data.s
DAT_001fbdac	0x1fbdac	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbdac asm("DAT_001fbdac");		data.s
DAT_001fbdb0	0x1fbdb0	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbdb0 asm("DAT_001fbdb0");		data.s
DAT_001fbdb8	0x1fbdb8	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbdb8 asm("DAT_001fbdb8");		data.s
DAT_001fbdbc	0x1fbdbc	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbdbc asm("DAT_001fbdbc");		data.s
DAT_001fbdc0	0x1fbdc0	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbdc0 asm("DAT_001fbdc0");		data.s
DAT_001fbdc4	0x1fbdc4	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbdc4 asm("DAT_001fbdc4");		data.s
DAT_001fbdcc	0x1fbdcc	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbdcc asm("DAT_001fbdcc");		data.s
DAT_001fbdd0	0x1fbdd0	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbdd0 asm("DAT_001fbdd0");		data.s
DAT_001fbdd4	0x1fbdd4	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbdd4 asm("DAT_001fbdd4");		data.s
DAT_001fbdd8	0x1fbdd8	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbdd8 asm("DAT_001fbdd8");		data.s
DAT_001fbde0	0x1fbde0	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbde0 asm("DAT_001fbde0");		data.s
DAT_001fbde4	0x1fbde4	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbde4 asm("DAT_001fbde4");		data.s
DAT_001fbde8	0x1fbde8	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbde8 asm("DAT_001fbde8");		data.s
DAT_001fbdec	0x1fbdec	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbdec asm("DAT_001fbdec");		data.s
DAT_001fbdf4	0x1fbdf4	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbdf4 asm("DAT_001fbdf4");		data.s
DAT_001fbdf8	0x1fbdf8	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbdf8 asm("DAT_001fbdf8");		data.s
DAT_001fbdfc	0x1fbdfc	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbdfc asm("DAT_001fbdfc");		data.s
DAT_001fbe00	0x1fbe00	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe00 asm("DAT_001fbe00");		data.s
DAT_001fbe08	0x1fbe08	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe08 asm("DAT_001fbe08");		data.s
DAT_001fbe0c	0x1fbe0c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe0c asm("DAT_001fbe0c");		data.s
DAT_001fbe10	0x1fbe10	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe10 asm("DAT_001fbe10");		data.s
DAT_001fbe14	0x1fbe14	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe14 asm("DAT_001fbe14");		data.s
DAT_001fbe1c	0x1fbe1c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe1c asm("DAT_001fbe1c");		data.s
DAT_001fbe20	0x1fbe20	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe20 asm("DAT_001fbe20");		data.s
DAT_001fbe24	0x1fbe24	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe24 asm("DAT_001fbe24");		data.s
DAT_001fbe28	0x1fbe28	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe28 asm("DAT_001fbe28");		data.s
DAT_001fbe30	0x1fbe30	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe30 asm("DAT_001fbe30");		data.s
DAT_001fbe34	0x1fbe34	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe34 asm("DAT_001fbe34");		data.s
DAT_001fbe38	0x1fbe38	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe38 asm("DAT_001fbe38");		data.s
DAT_001fbe3c	0x1fbe3c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe3c asm("DAT_001fbe3c");		data.s
DAT_001fbe44	0x1fbe44	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe44 asm("DAT_001fbe44");		data.s
DAT_001fbe48	0x1fbe48	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe48 asm("DAT_001fbe48");		data.s
DAT_001fbe4c	0x1fbe4c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe4c asm("DAT_001fbe4c");		data.s
DAT_001fbe50	0x1fbe50	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe50 asm("DAT_001fbe50");		data.s
DAT_001fbe58	0x1fbe58	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe58 asm("DAT_001fbe58");		data.s
DAT_001fbe5c	0x1fbe5c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe5c asm("DAT_001fbe5c");		data.s
DAT_001fbe60	0x1fbe60	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe60 asm("DAT_001fbe60");		data.s
DAT_001fbe64	0x1fbe64	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe64 asm("DAT_001fbe64");		data.s
DAT_001fbe6c	0x1fbe6c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe6c asm("DAT_001fbe6c");		data.s
DAT_001fbe70	0x1fbe70	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe70 asm("DAT_001fbe70");		data.s
DAT_001fbe74	0x1fbe74	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe74 asm("DAT_001fbe74");		data.s
DAT_001fbe78	0x1fbe78	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe78 asm("DAT_001fbe78");		data.s
DAT_001fbe80	0x1fbe80	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe80 asm("DAT_001fbe80");		data.s
DAT_001fbe84	0x1fbe84	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe84 asm("DAT_001fbe84");		data.s
DAT_001fbe88	0x1fbe88	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe88 asm("DAT_001fbe88");		data.s
DAT_001fbe8c	0x1fbe8c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe8c asm("DAT_001fbe8c");		data.s
DAT_001fbe94	0x1fbe94	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe94 asm("DAT_001fbe94");		data.s
DAT_001fbe98	0x1fbe98	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe98 asm("DAT_001fbe98");		data.s
DAT_001fbe9c	0x1fbe9c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbe9c asm("DAT_001fbe9c");		data.s
DAT_001fbea0	0x1fbea0	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbea0 asm("DAT_001fbea0");		data.s
DAT_001fbea8	0x1fbea8	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbea8 asm("DAT_001fbea8");		data.s
DAT_001fbeac	0x1fbeac	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbeac asm("DAT_001fbeac");		data.s
DAT_001fbeb0	0x1fbeb0	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbeb0 asm("DAT_001fbeb0");		data.s
DAT_001fbeb4	0x1fbeb4	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbeb4 asm("DAT_001fbeb4");		data.s
DAT_001fbebc	0x1fbebc	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbebc asm("DAT_001fbebc");		data.s
DAT_001fbec0	0x1fbec0	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbec0 asm("DAT_001fbec0");		data.s
DAT_001fbec4	0x1fbec4	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbec4 asm("DAT_001fbec4");		data.s
DAT_001fbec8	0x1fbec8	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbec8 asm("DAT_001fbec8");		data.s
DAT_001fbed0	0x1fbed0	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbed0 asm("DAT_001fbed0");		data.s
DAT_001fbed4	0x1fbed4	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbed4 asm("DAT_001fbed4");		data.s
DAT_001fbed8	0x1fbed8	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbed8 asm("DAT_001fbed8");		data.s
DAT_001fbedc	0x1fbedc	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbedc asm("DAT_001fbedc");		data.s
DAT_001fbee4	0x1fbee4	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbee4 asm("DAT_001fbee4");		data.s
DAT_001fbee8	0x1fbee8	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbee8 asm("DAT_001fbee8");		data.s
DAT_001fbeec	0x1fbeec	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbeec asm("DAT_001fbeec");		data.s
DAT_001fbef0	0x1fbef0	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbef0 asm("DAT_001fbef0");		data.s
DAT_001fbef8	0x1fbef8	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbef8 asm("DAT_001fbef8");		data.s
DAT_001fbefc	0x1fbefc	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbefc asm("DAT_001fbefc");		data.s
DAT_001fbf00	0x1fbf00	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf00 asm("DAT_001fbf00");		data.s
DAT_001fbf04	0x1fbf04	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf04 asm("DAT_001fbf04");		data.s
DAT_001fbf0c	0x1fbf0c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf0c asm("DAT_001fbf0c");		data.s
DAT_001fbf10	0x1fbf10	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf10 asm("DAT_001fbf10");		data.s
DAT_001fbf14	0x1fbf14	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf14 asm("DAT_001fbf14");		data.s
DAT_001fbf18	0x1fbf18	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf18 asm("DAT_001fbf18");		data.s
DAT_001fbf20	0x1fbf20	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf20 asm("DAT_001fbf20");		data.s
DAT_001fbf24	0x1fbf24	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf24 asm("DAT_001fbf24");		data.s
DAT_001fbf28	0x1fbf28	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf28 asm("DAT_001fbf28");		data.s
DAT_001fbf2c	0x1fbf2c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf2c asm("DAT_001fbf2c");		data.s
DAT_001fbf34	0x1fbf34	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf34 asm("DAT_001fbf34");		data.s
DAT_001fbf38	0x1fbf38	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf38 asm("DAT_001fbf38");		data.s
DAT_001fbf3c	0x1fbf3c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf3c asm("DAT_001fbf3c");		data.s
DAT_001fbf40	0x1fbf40	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf40 asm("DAT_001fbf40");		data.s
DAT_001fbf48	0x1fbf48	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf48 asm("DAT_001fbf48");		data.s
DAT_001fbf4c	0x1fbf4c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf4c asm("DAT_001fbf4c");		data.s
DAT_001fbf50	0x1fbf50	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf50 asm("DAT_001fbf50");		data.s
DAT_001fbf54	0x1fbf54	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf54 asm("DAT_001fbf54");		data.s
DAT_001fbf5c	0x1fbf5c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf5c asm("DAT_001fbf5c");		data.s
DAT_001fbf60	0x1fbf60	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf60 asm("DAT_001fbf60");		data.s
DAT_001fbf64	0x1fbf64	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf64 asm("DAT_001fbf64");		data.s
DAT_001fbf68	0x1fbf68	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf68 asm("DAT_001fbf68");		data.s
DAT_001fbf70	0x1fbf70	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf70 asm("DAT_001fbf70");		data.s
DAT_001fbf74	0x1fbf74	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf74 asm("DAT_001fbf74");		data.s
DAT_001fbf78	0x1fbf78	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf78 asm("DAT_001fbf78");		data.s
DAT_001fbf7c	0x1fbf7c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf7c asm("DAT_001fbf7c");		data.s
DAT_001fbf84	0x1fbf84	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf84 asm("DAT_001fbf84");		data.s
DAT_001fbf88	0x1fbf88	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf88 asm("DAT_001fbf88");		data.s
DAT_001fbf8c	0x1fbf8c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf8c asm("DAT_001fbf8c");		data.s
DAT_001fbf90	0x1fbf90	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf90 asm("DAT_001fbf90");		data.s
DAT_001fbf98	0x1fbf98	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf98 asm("DAT_001fbf98");		data.s
DAT_001fbf9c	0x1fbf9c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbf9c asm("DAT_001fbf9c");		data.s
DAT_001fbfa0	0x1fbfa0	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbfa0 asm("DAT_001fbfa0");		data.s
DAT_001fbfa4	0x1fbfa4	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbfa4 asm("DAT_001fbfa4");		data.s
DAT_001fbfac	0x1fbfac	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbfac asm("DAT_001fbfac");		data.s
DAT_001fbfb0	0x1fbfb0	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbfb0 asm("DAT_001fbfb0");		data.s
DAT_001fbfb4	0x1fbfb4	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbfb4 asm("DAT_001fbfb4");		data.s
DAT_001fbfb8	0x1fbfb8	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbfb8 asm("DAT_001fbfb8");		data.s
DAT_001fbfc0	0x1fbfc0	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbfc0 asm("DAT_001fbfc0");		data.s
DAT_001fbfc4	0x1fbfc4	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbfc4 asm("DAT_001fbfc4");		data.s
DAT_001fbfc8	0x1fbfc8	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbfc8 asm("DAT_001fbfc8");		data.s
DAT_001fbfcc	0x1fbfcc	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbfcc asm("DAT_001fbfcc");		data.s
DAT_001fbfd4	0x1fbfd4	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbfd4 asm("DAT_001fbfd4");		data.s
DAT_001fbfd8	0x1fbfd8	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbfd8 asm("DAT_001fbfd8");		data.s
DAT_001fbfdc	0x1fbfdc	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbfdc asm("DAT_001fbfdc");		data.s
DAT_001fbfe0	0x1fbfe0	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbfe0 asm("DAT_001fbfe0");		data.s
DAT_001fbfe8	0x1fbfe8	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbfe8 asm("DAT_001fbfe8");		data.s
DAT_001fbfec	0x1fbfec	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbfec asm("DAT_001fbfec");		data.s
DAT_001fbff0	0x1fbff0	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbff0 asm("DAT_001fbff0");		data.s
DAT_001fbff4	0x1fbff4	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbff4 asm("DAT_001fbff4");		data.s
DAT_001fbffc	0x1fbffc	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fbffc asm("DAT_001fbffc");		data.s
DAT_001fc000	0x1fc000	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc000 asm("DAT_001fc000");		data.s
DAT_001fc004	0x1fc004	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc004 asm("DAT_001fc004");		data.s
DAT_001fc008	0x1fc008	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc008 asm("DAT_001fc008");		data.s
DAT_001fc010	0x1fc010	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc010 asm("DAT_001fc010");		data.s
DAT_001fc014	0x1fc014	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc014 asm("DAT_001fc014");		data.s
DAT_001fc018	0x1fc018	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc018 asm("DAT_001fc018");		data.s
DAT_001fc01c	0x1fc01c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc01c asm("DAT_001fc01c");		data.s
DAT_001fc024	0x1fc024	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc024 asm("DAT_001fc024");		data.s
DAT_001fc028	0x1fc028	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc028 asm("DAT_001fc028");		data.s
DAT_001fc02c	0x1fc02c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc02c asm("DAT_001fc02c");		data.s
DAT_001fc030	0x1fc030	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc030 asm("DAT_001fc030");		data.s
DAT_001fc038	0x1fc038	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc038 asm("DAT_001fc038");		data.s
DAT_001fc03c	0x1fc03c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc03c asm("DAT_001fc03c");		data.s
DAT_001fc040	0x1fc040	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc040 asm("DAT_001fc040");		data.s
DAT_001fc044	0x1fc044	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc044 asm("DAT_001fc044");		data.s
DAT_001fc04c	0x1fc04c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc04c asm("DAT_001fc04c");		data.s
DAT_001fc050	0x1fc050	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc050 asm("DAT_001fc050");		data.s
DAT_001fc054	0x1fc054	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc054 asm("DAT_001fc054");		data.s
DAT_001fc058	0x1fc058	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc058 asm("DAT_001fc058");		data.s
DAT_001fc060	0x1fc060	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc060 asm("DAT_001fc060");		data.s
DAT_001fc064	0x1fc064	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc064 asm("DAT_001fc064");		data.s
DAT_001fc068	0x1fc068	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc068 asm("DAT_001fc068");		data.s
DAT_001fc06c	0x1fc06c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc06c asm("DAT_001fc06c");		data.s
DAT_001fc074	0x1fc074	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc074 asm("DAT_001fc074");		data.s
DAT_001fc078	0x1fc078	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc078 asm("DAT_001fc078");		data.s
DAT_001fc07c	0x1fc07c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc07c asm("DAT_001fc07c");		data.s
DAT_001fc080	0x1fc080	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc080 asm("DAT_001fc080");		data.s
DAT_001fc088	0x1fc088	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc088 asm("DAT_001fc088");		data.s
DAT_001fc08c	0x1fc08c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc08c asm("DAT_001fc08c");		data.s
DAT_001fc090	0x1fc090	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc090 asm("DAT_001fc090");		data.s
DAT_001fc094	0x1fc094	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc094 asm("DAT_001fc094");		data.s
DAT_001fc09c	0x1fc09c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc09c asm("DAT_001fc09c");		data.s
DAT_001fc0a0	0x1fc0a0	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc0a0 asm("DAT_001fc0a0");		data.s
DAT_001fc0a4	0x1fc0a4	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc0a4 asm("DAT_001fc0a4");		data.s
DAT_001fc0a8	0x1fc0a8	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc0a8 asm("DAT_001fc0a8");		data.s
DAT_001fc0b0	0x1fc0b0	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc0b0 asm("DAT_001fc0b0");		data.s
DAT_001fc0b4	0x1fc0b4	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc0b4 asm("DAT_001fc0b4");		data.s
DAT_001fc0b8	0x1fc0b8	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc0b8 asm("DAT_001fc0b8");		data.s
DAT_001fc0bc	0x1fc0bc	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc0bc asm("DAT_001fc0bc");		data.s
DAT_001fc0c4	0x1fc0c4	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc0c4 asm("DAT_001fc0c4");		data.s
DAT_001fc0c8	0x1fc0c8	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc0c8 asm("DAT_001fc0c8");		data.s
DAT_001fc0cc	0x1fc0cc	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc0cc asm("DAT_001fc0cc");		data.s
DAT_001fc0d0	0x1fc0d0	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc0d0 asm("DAT_001fc0d0");		data.s
DAT_001fc0d8	0x1fc0d8	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc0d8 asm("DAT_001fc0d8");		data.s
DAT_001fc0dc	0x1fc0dc	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc0dc asm("DAT_001fc0dc");		data.s
DAT_001fc0e0	0x1fc0e0	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc0e0 asm("DAT_001fc0e0");		data.s
DAT_001fc0e4	0x1fc0e4	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc0e4 asm("DAT_001fc0e4");		data.s
DAT_001fc0ec	0x1fc0ec	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc0ec asm("DAT_001fc0ec");		data.s
DAT_001fc0f0	0x1fc0f0	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc0f0 asm("DAT_001fc0f0");		data.s
DAT_001fc0f4	0x1fc0f4	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc0f4 asm("DAT_001fc0f4");		data.s
DAT_001fc0f8	0x1fc0f8	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc0f8 asm("DAT_001fc0f8");		data.s
DAT_001fc100	0x1fc100	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc100 asm("DAT_001fc100");		data.s
DAT_001fc104	0x1fc104	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc104 asm("DAT_001fc104");		data.s
DAT_001fc108	0x1fc108	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc108 asm("DAT_001fc108");		data.s
DAT_001fc10c	0x1fc10c	__DATA,__bss	undefined4	4	extern unsigned int DAT_001fc10c asm("DAT_001fc10c");		data.s
